customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
513,CUST-GPBKTMAV,Yolanda,Park,lisa07@example.com,02-7957-8250,7 Rogers Subway,33/,St. Randy,WA,2670,AU,-23.907407,143.804593,1990-08-03,2024-11-12T15:33:59,False,True
514,CUST-3T87K9TP,Brian,Johnson,smithgrace@example.net,(02)-9839-1765,08 Barbara Range,Unit 88 ,St. Christopherfort,TAS,2920,AU,-28.110696,153.689749,1981-05-16,2021-06-24T00:33:10,False,True
515,CUST-91KUBJJJ,Beverly,Lowery,tjohnson@example.org,+61.485.925.206,,,Port Scott,QLD,4754,AU,-21.5336,147.111991,1976-01-15,2024-12-22T16:50:50,True,False
516,CUST-MWUOUC6T,Jessica,Thornton,stephen61@example.org,+61231391969,Flat 34 70 Roberts Villas,990/,Millerbury,NT,2627,AU,-35.175613,132.787015,1980-05-27,2021-12-15T05:20:54,False,True
517,CUST-XGSPLTI8,Danny,Gonzales,psmith@example.org,2882-8166,,93/,Port Eddieburgh,NT,2344,AU,-15.120151,134.698537,1964-01-05,2022-08-19T12:43:59,True,True
518,CUST-CHU3YCPK,Melissa,Hawkins,johnstewart@example.com,+61.8.0223.5223,Flat 05 986 Jennifer Ring,Flat 33 ,Port Catherinebury,NT,2779,AU,-13.488664,127.738056,1986-05-19,2020-05-07T05:50:12,False,True
519,CUST-VDHLZ02Z,Jason,Holmes,omarcook@example.org,(03) 8477 9450,Apt. 267 233 Bryan Concourse,1/,Susanton,NSW,2924,AU,-38.897461,144.029697,1967-01-14,2020-11-12T08:10:36,False,True
520,CUST-0TE52VXS,Joe,Gonzalez,lopezcody@example.net,0487-840-384,1 Michael Sound,Flat 62 ,Jonesview,QLD,2976,AU,-32.824727,145.55825,1992-06-21,2022-08-03T16:35:45,False,True
521,CUST-Q8OCUCNR,Elizabeth,Miller,angelaortiz@example.com,+61.7.3917.4954,2 Barnett Alley,Flat 62 ,New Juliebury,NT,2663,AU,-10.450671,150.880112,1981-12-22,2024-07-27T21:17:25,False,True
522,CUST-MEOSFR5H,Robert,Gill,williamsjohnny@example.com,16758171,3 Reyes Footway,,North Ashley,ACT,8459,AU,-17.972675,141.878039,2002-02-25,2021-02-17T04:36:07,False,True
523,CUST-GCSTNPEZ,Joseph,White,leslie54@example.net,+61 2 3330 4699,145 Andrea Interchange,Apt. 977 ,Beckershire,NSW,2736,AU,-32.554224,137.567813,1969-09-01,2020-07-04T02:41:06,False,True
524,CUST-OQ4KREG1,Tammy,Marsh,lauraaguilar@example.org,5551 5113,Level 3 1 Maddox Park,Flat 21 ,East Johnfurt,ACT,2636,AU,-23.819188,127.534704,2000-09-08,2024-04-02T11:40:00,False,True
525,CUST-8DKMU6U4,Erin,Castaneda,dmcclain@example.org,1658.2709,3 Stephen Court,,Lake Monique,QLD,2478,AU,-39.131317,146.187462,1978-11-25,2024-10-29T18:54:04,False,True
526,CUST-MFKRIG7J,Heather,Ramos,uowens@example.com,+61308785862,149/0 Coleman Pathway,,Geraldmouth,NSW,2469,AU,-40.736816,135.190865,2005-08-21,2021-11-22T00:59:44,False,False
527,CUST-THR3NK8P,Russell,Thompson,erik99@example.net,03 3396 8745,1/638 Ball Key,746/,Robertport,WA,2637,AU,-19.647469,150.605714,1970-10-05,2024-12-25T15:44:17,False,True
528,CUST-KY820ICF,Mark,Young,michael04@example.net,0309416178,1 Jason Flat,Level 5 ,Lake Ericaport,TAS,2136,AU,-41.480991,140.893378,1963-06-10,2024-11-10T03:39:24,False,True
529,CUST-4X5BWAEN,Barry,Baldwin,riley08@example.net,+61-493-481-053,677/010 James Terrace,,Perezburgh,WA,2686,AU,-16.328459,142.809549,1985-05-09,2021-06-23T07:13:47,False,True
530,CUST-0HPRWZBY,Janice,Farmer,scott33@example.com,9338 8655,3/60 Mary Rosebowl,,Port Brittanyborough,QLD,2972,AU,-25.964321,152.082079,1986-12-03,2022-08-07T10:38:08,False,True
531,CUST-VTKH861P,Christine,Craig,samuel64@example.com,+61-2-3430-5460,Suite 506 830 Nicholas Formation,,St. Elizabethchester,NT,2920,AU,-11.485272,139.74574,1991-03-08,2024-06-18T04:39:44,False,True
532,CUST-ROIKS62C,Amber,Foster,iboone@example.net,+61-8-6838-8283,3 Kelli Interchange,,Port Stephanie,NSW,2920,AU,-28.973647,128.744539,1964-11-25,2023-01-04T17:40:36,False,True
533,CUST-LOUFHW8W,Erica,Dominguez,jeremy87@example.org,9523-3548,,Flat 58 ,Javiershire,WA,2942,AU,-16.717962,115.790614,1989-11-25,2023-12-15T20:07:48,True,False
534,CUST-T94OZKFN,Aaron,King,robinsonjulia@example.org,+61 2 1724 1932,706/425 Schmidt Promenade,,North Melissashire,ACT,2790,AU,-15.253613,143.715116,1969-03-13,2025-08-16T14:29:18,False,False
535,CUST-AWYB03NO,Sarah,Ryan,zrodriguez@example.net,(07).2267.8094,Apt. 500 4 Martinez Heights,,St. Thomas,NT,9037,AU,-26.846671,141.546548,1997-04-07,2020-03-23T00:32:12,False,True
536,CUST-DVO342P0,Jay,Johnson,jason23@example.com,8358 2704,0 Johnson Rue,Flat 44 ,South Samanthaland,TAS,2923,AU,-24.40916,127.81639,1998-07-14,2021-01-16T08:05:31,False,True
537,CUST-6TIARONT,Rachel,Hernandez,plang@example.com,+61232086311,9/0 Andrew Motorway,,Patriciastad,SA,2035,AU,-36.108071,127.532508,1969-10-10,2023-06-26T12:06:12,True,True
538,CUST-UH7VDO4S,Gabriela,White,nicoleleach@example.org,21549363,,,Danielborough,SA,6051,AU,-29.996808,143.101467,1973-07-06,2020-05-29T11:42:12,False,True
539,CUST-JHURR8IQ,Stephen,Kim,cassandra85@example.org,+61252086172,0/379 Cummings Drive,Suite 969 ,West Jennaview,NSW,9403,AU,-12.678167,129.879485,1966-12-14,2024-03-18T04:38:03,False,True
540,CUST-FP8BPG2R,Justin,Walters,orrdamon@example.net,+61-7-7016-6842,135/6 Oliver Villas,,Larryland,WA,2697,AU,-29.1937,124.357394,1984-04-27,2023-08-13T22:23:42,False,True
541,CUST-KY28NVQH,Jennifer,Dodson,popeadam@example.org,(07)-1038-0518,040 Andrews Basin,4/,South Reneeport,WA,1116,AU,-38.415901,142.03342,2002-07-06,2020-02-10T11:34:00,False,True
542,CUST-9LGYTLCQ,Michael,Hudson,ygriffin@example.com,02 1803 0109,Apt. 548 6 Allen Reach,,East Lisa,ACT,2667,AU,-22.62006,150.970939,1984-08-19,2023-03-10T15:30:58,False,True
543,CUST-OJTXCF0K,Jesse,Howell,regina48@example.com,0455 710 983,Level 2 7 Jennifer Route,Level 0 ,North Rileyfurt,NT,2083,AU,-17.954152,125.866728,1984-11-14,2025-04-23T07:37:14,False,True
544,CUST-D2FF5L6B,Robert,Cardenas,atate@example.com,+61-447-581-786,2 Karen Quay,,Rickeyton,SA,7722,AU,-26.987246,116.926453,1995-04-12,2024-03-25T14:02:12,False,True
545,CUST-LCVHFWJF,Christopher,Hartman,drewpierce@example.org,+61.3.3636.9685,Level 1 1 Fleming Quays,,Yoderhaven,QLD,2928,AU,-39.911847,149.79001,1991-03-28,2021-12-30T00:55:15,False,True
546,CUST-MPW57GN7,Joy,Lane,emcneil@example.net,03 7077 2620,Unit 11 206 Toni Ramble,,North Austinton,TAS,2972,AU,-24.069594,125.794965,1993-02-03,2022-11-05T18:18:22,False,True
547,CUST-JRBZJW83,Jeremiah,Cameron,kevin99@example.org,0432 886 420,2 Murphy Roads,6/,West Jessica,ACT,2905,AU,-27.329783,131.884833,1969-04-27,2020-06-05T13:27:15,True,True
548,CUST-05EP4CWC,Phyllis,Washington,ldaniel@example.net,2380 0637,Flat 42 129 Sherri Pass,,North Jackie,ACT,2231,AU,-23.123871,112.700327,1988-05-23,2021-11-24T21:21:59,False,True
549,CUST-XOYCG1FJ,Kristen,Stein,johnjames@example.org,,3 Brandon Gardens,Unit 68 ,North Kevinville,TAS,0288,AU,-30.085449,138.682588,1960-04-15,2023-06-28T09:58:02,False,True
550,CUST-4D7D7GDL,Eric,Lewis,frank68@example.com,,Flat 26 26 Danny Dale,,Cristianborough,TAS,2242,AU,-22.309849,131.334662,1982-02-18,2023-06-14T23:23:09,False,True
551,CUST-0LNKKUO4,Erica,Walker,hernandezrebekah@example.net,(03).9080.8256,Apt. 638 060 David Mew,,Hesterberg,TAS,2736,AU,-29.053657,115.881306,1991-11-11,2024-01-29T12:42:05,False,True
552,CUST-YG8VFU9P,Michelle,Higgins,solomonangela@example.org,+61-476-426-347,Unit 48 06 Diane Square,,Port David,ACT,2963,AU,-11.071325,135.167671,1984-02-16,2021-01-06T18:41:15,False,True
553,CUST-BEXGFVNN,Steven,White,mark80@example.net,,592 George Approach,Level 0 ,Monroemouth,QLD,6725,AU,-14.442811,112.331729,1997-10-21,2025-05-01T12:11:11,False,True
554,CUST-MFT1PWVZ,Joel,French,brandyvasquez@example.net,0235048517,50 Casey Ridge,Flat 49 ,Pearsonchester,NT,0292,AU,-23.567975,132.267419,1995-12-27,2023-05-14T01:27:39,False,True
555,CUST-6SP18OBS,Amy,White,jakeharris@example.com,08 4474 0069,Suite 620 057 Herrera Landing,77/,Barbaraview,ACT,2927,AU,-37.252287,152.841966,1972-07-08,2021-06-16T12:07:46,False,True
556,CUST-2FMOQXHG,Juan,Smith,deborah87@example.net,+61 476 969 238,Level 9 50 Johnson Beach,,Zavalaside,WA,2670,AU,-19.379431,118.473793,1993-07-29,2020-01-21T17:22:46,False,True
557,CUST-OHRNQI7N,Caitlin,Mora,parsonsgeorge@example.net,+61.415.401.505,036 Sanford Colonnade,,Kaneville,NSW,2912,AU,-34.371384,140.339484,1998-02-03,2024-06-01T19:26:47,True,True
558,CUST-VHV1NM3V,John,Cooper,rebeccamarshall@example.org,0410 7298,70 Thompson Sound,,Brandiville,VIC,2646,AU,-37.609001,120.871758,1999-01-23,2021-01-15T12:21:50,False,True
559,CUST-LYRJ8GOS,Kelly,Young,collinscynthia@example.org,+61811778397,15 Joan Alleyway,Level 0 ,Adamstad,TAS,6356,AU,-21.700467,128.987889,1961-02-04,2021-10-20T11:36:55,True,True
560,CUST-AXYPBP0E,Michelle,Brown,nicole94@example.org,07 8313 8769,19/088 Gray Quadrangle,Flat 88 ,New Donnatown,NSW,2970,AU,-19.791202,147.455073,1992-09-24,2021-04-02T06:30:40,False,True
561,CUST-YFM7VH30,Christian,Sullivan,ggarcia@example.net,,20/64 Vincent Extension,,New Jameshaven,ACT,2605,AU,-27.352872,127.418373,1993-02-17,2022-10-30T15:29:57,False,True
562,CUST-TGMALWVM,Larry,Pearson,jonesmichelle@example.org,0806872119,Level 4 066 Fox Vista,,Port Kevintown,ACT,2775,AU,-40.784532,142.525071,2004-04-08,2024-10-31T10:00:04,False,True
563,CUST-7673UBLB,Sarah,Odonnell,gloriabryant@example.org,7478 9033,260 Cassandra Fire Track,,Lake Sherry,QLD,2508,AU,-26.570502,142.466761,1990-04-21,2023-05-21T15:23:01,False,True
564,CUST-Z0C682U9,Debra,Smith,william12@example.org,3965.7749,Flat 94 5 Bass Bridge,72/,Gibsonburgh,QLD,2927,AU,-42.339739,136.080113,1979-04-22,2024-11-24T10:00:16,False,True
565,CUST-YV6YJOAO,Joseph,Hunter,carpentertamara@example.com,07-4121-1232,06 Clarke Track,Level 6 ,Aguilarville,NT,2907,AU,-33.182581,121.295595,1961-08-15,2023-08-22T08:02:54,True,True
566,CUST-3VWLO7AM,Christopher,Peterson,leblancnatalie@example.com,02.9275.9245,476/6 Lozano Mall,Level 3 ,West Eddie,WA,2780,AU,-36.838329,141.304465,1994-12-29,2022-11-13T14:40:13,True,True
567,CUST-WUMH9NKL,Andrea,Fowler,mmiles@example.net,,Suite 990 8 Richards Ramp,,St. Chris,TAS,2209,AU,-32.044703,130.124293,1962-02-06,2023-03-08T20:15:33,False,True
568,CUST-TN8EOHDK,Nancy,Smith,swhite@example.net,+61.3.2560.8785,081 Megan Tollway,576/,St. Brandon,NSW,2975,AU,-25.297608,126.785034,1979-07-15,2024-09-08T21:49:04,False,True
569,CUST-XYWWSTIO,Michele,May,tammy61@example.net,35950270,Flat 00 0 Patterson Strip,,North Marktown,QLD,2658,AU,-14.306376,128.802283,1960-04-19,2023-09-30T16:53:40,False,True
570,CUST-UPPGBIVS,Michael,Lopez,jhayes@example.com,0356693816,784/20 Jonathan Walkway,,Davisberg,SA,2593,AU,-23.266375,118.991273,2002-05-03,2021-01-07T13:28:55,True,True
571,CUST-OSG6Q0IQ,Erika,Stokes,samantha36@example.org,+61367221977,Unit 92 383 Barbara Riviera,,North Allison,ACT,2619,AU,-42.949748,136.259294,2001-03-12,2022-09-30T21:57:49,False,True
572,CUST-QX2456IZ,Jo,Woodard,dillonjordan@example.net,08.2519.2276,Level 6 976 Nathan Gardens,,North Jocelyn,VIC,2953,AU,-26.327904,131.748787,1994-07-27,2020-10-15T15:11:08,False,True
573,CUST-ZV9ZP3C3,Paul,Bailey,natalieperez@example.com,+61-455-053-702,,,Timothyhaven,VIC,2602,AU,-12.468743,138.429264,1999-06-24,2024-10-21T04:31:00,True,True
574,CUST-U2ZNXFIR,Beth,Simpson,vegalisa@example.com,03.4616.7049,Flat 59 21 Martinez Plateau,,West Robert,NT,2672,AU,-19.891182,143.605104,1983-04-29,2023-11-03T10:45:04,False,True
575,CUST-JJBFSA5U,Timothy,Martin,michaelrodriguez@example.net,07 9466 3073,905 Gomez Bypass,8/,Clinebury,TAS,2577,AU,-33.638794,141.949311,1986-06-15,2021-09-24T04:40:49,True,True
576,CUST-WBHKVJZ0,Susan,Holland,kadkins@example.com,+61275774560,921/586 Lee Vista,,Robinview,QLD,2987,AU,-32.29674,118.546828,2004-12-14,2023-07-11T19:03:14,False,True
577,CUST-GSG6A8ML,Andrea,Johnson,brittanydavis@example.org,0773442272,29 Kennedy Garden,4/,Lunamouth,WA,2941,AU,-21.900113,126.973061,2001-03-17,2020-02-19T19:04:57,False,True
578,CUST-BW8SJ84T,Kelly,Aguirre,johnstonchristopher@example.org,3637 5621,240/079 Barker Approach,Level 4 ,Lake Steventon,TAS,2619,AU,-35.680464,145.485334,1976-05-22,2022-09-30T08:18:48,False,True
579,CUST-VTDG3C6S,Jackie,Baker,reedpatrick@example.org,+61.8.7602.4121,Flat 34 3 Albert Subway,Unit 19 ,Natashaport,NT,2738,AU,-28.214776,134.551213,1964-07-31,2023-07-30T23:04:47,True,True
580,CUST-RDVVKAP6,Edward,Garrett,whall@example.org,+61-485-751-349,Suite 729 547 Harris Mew,5/,Masonland,VIC,2725,AU,-22.412293,143.732808,1960-01-17,2022-10-28T14:49:28,False,True
581,CUST-SS8K5IJU,Shane,Smith,paul72@example.net,0855355049,Flat 18 39 Green Entrance,Level 5 ,Williambury,ACT,2231,AU,-27.422265,125.406717,2005-09-17,2025-04-11T18:03:03,False,True
582,CUST-K7PWTG21,Jose,King,hamptonandrew@example.org,08.7042.6570,496 Lopez Estate,Flat 61 ,Richardland,TAS,2934,AU,-40.500818,124.60258,1978-11-12,2021-09-25T11:47:16,False,True
583,CUST-4VF89X22,Jennifer,Lloyd,julie93@example.org,0444-921-314,71/5 Smith Lower,Suite 512 ,South Erin,ACT,2606,AU,-33.676984,118.089434,1989-12-09,2023-12-20T11:28:53,False,True
584,CUST-P1O8M291,Karl,Morris,brittanybaker@example.net,0409-766-480,86 Alyssa Circuit,Flat 15 ,Phillipsfort,ACT,2620,AU,-33.976906,127.685958,1988-11-15,2024-10-17T13:55:22,False,True
585,CUST-HS4DILRZ,Heather,Mcdonald,bakernancy@example.com,+61 421 666 480,,543/,Keithtown,ACT,2920,AU,-20.614767,150.173269,2003-09-11,2022-10-20T10:11:58,False,True
586,CUST-CMTPKQ5C,Raymond,Harris,uwilliamson@example.org,8158 7996,5 Holmes Edge,56/,Port Dustinborough,NT,2642,AU,-23.946517,136.111701,1967-11-23,2024-11-30T08:55:42,False,True
587,CUST-U3YF15Z0,Sabrina,Brown,darnold@example.com,65908570,49/473 Andrea Stairs,Apt. 413 ,New Erinstad,NT,2935,AU,-36.696364,125.49322,1980-06-04,2025-03-02T13:11:14,False,True
588,CUST-J0AEOORB,William,Freeman,vjames@example.org,08.1959.2133,05/74 Mary Cul-de-sac,,Garzahaven,VIC,2616,AU,-29.134965,113.347529,2005-03-27,2023-09-01T19:37:02,False,True
589,CUST-0U92T24D,Jeanette,Wilson,david55@example.com,2642 6781,561/9 Martin Point,Flat 65 ,Brandonland,WA,2993,AU,-17.91808,130.099763,1984-11-02,2025-03-22T16:25:51,False,True
590,CUST-LGUQ2086,Monica,Gray,douglas66@example.org,(07)11975483,72/0 Hendricks Flat,,West Justin,SA,3457,AU,-43.709711,125.540141,1973-07-02,2022-11-26T08:06:54,False,True
591,CUST-XH376ZUG,Megan,King,williamwelch@example.net,0464-140-522,159/680 Larson Highroad,Suite 500 ,St. Richard,SA,0279,AU,-11.887179,113.657009,1971-06-04,2023-11-28T02:31:18,False,True
592,CUST-HKPJ7HME,Nathaniel,Swanson,bobby27@example.net,0400.877.972,Suite 458 995 Schwartz Follow,,North Laura,SA,2923,AU,-28.905616,143.24558,1978-09-17,2024-04-07T01:47:30,False,True
593,CUST-N3DG60E1,Johnny,Saunders,mary60@example.org,+61.8.3753.0198,70 Stephenson Heights,2/,Floydbury,NT,2614,AU,-33.226094,120.021208,1968-02-23,2024-01-13T17:24:09,False,True
594,CUST-A2O4M84P,Robert,Shaw,patricksmith@example.org,(08) 4225 2781,375/579 William Landing,,Alfredside,NSW,2922,AU,-22.118214,128.366821,2002-04-15,2020-03-05T10:00:07,False,True
595,CUST-4GASFQBV,Latoya,Davis,susan94@example.org,0072-7368,6 Miller Edge,960/,Davidsonport,NT,2634,AU,-16.009476,129.608044,1975-09-01,2021-09-12T06:36:44,False,True
596,CUST-BHON4WBA,Alison,Fleming,tanyasanford@example.org,+61.465.343.391,60 Yoder Brae,,Lake Williamhaven,NSW,0832,AU,-30.139754,134.657947,1975-03-25,2021-10-09T03:38:42,True,True
597,CUST-9ER94TEV,Sherry,Munoz,vmartin@example.com,0708630352,Apt. 338 1 Paul Lees,Apt. 190 ,Tinamouth,VIC,2122,AU,-39.641247,139.567719,1992-10-18,2021-01-29T17:23:44,False,True
598,CUST-ES2FX0ZK,Adam,Burns,tranadrian@example.com,5835-0845,88/5 Shawn Ridge,Apt. 498 ,Penningtonmouth,NT,2685,AU,-33.762323,141.83934,2001-06-17,2022-12-28T04:47:43,False,True
599,CUST-0402W29A,Joe,Oconnell,ppeters@example.org,+61 455 700 226,36/416 Bean Byway,,Port Andrea,WA,2784,AU,-43.601775,132.192608,1990-11-07,2022-02-08T22:53:26,False,True
600,CUST-9QJP0XSM,Shawn,Stokes,dominique40@example.net,02-2890-7494,12 Bradley Follow,Level 2 ,Lake Richard,NT,2953,AU,-17.751735,131.165272,1968-08-28,2023-11-03T18:53:55,False,True
601,CUST-ATD93EZE,Robert,Hodges,wolferobert@example.net,0733261416,1 William Centreway,4/,New Jenny,TAS,2601,AU,-11.146053,152.81055,1976-05-19,2024-06-16T18:36:05,False,True
602,CUST-A0MVF4S2,Megan,Richardson,paul92@example.net,0713773636,70/0 Clarke Firetrail,Unit 76 ,North Markburgh,ACT,2909,AU,-31.267948,116.205799,1974-11-10,2022-07-15T05:32:09,False,True
603,CUST-HB8OOSPR,Denise,Brown,xshepherd@example.com,(03) 2869 6223,Flat 52 12 Zachary Round,,Zacharyside,QLD,8458,AU,-19.916404,140.061047,1978-09-23,2020-09-30T02:09:22,False,True
604,CUST-F899OFPV,Rebecca,Alexander,kempfrank@example.net,0484-978-622,Level 5 2 Daniels Approach,8/,Port Robert,NT,2008,AU,-39.225029,128.860502,1973-08-15,2022-04-23T16:08:34,True,True
605,CUST-WSS1VIP3,Steven,Golden,stephaniebrown@example.net,+61.7.7075.2307,4/3 Olsen Towers,634/,West John,NT,3102,AU,-18.355491,142.240286,1984-05-30,2020-06-16T13:53:24,False,True
606,CUST-PGZ5RKSD,Christine,Jackson,willischristopher@example.org,+61821888817,27 Byrd Avenue,,New Sean,ACT,2692,AU,-15.101176,132.770336,1998-10-19,2024-09-23T02:03:45,False,True
607,CUST-0JJSP49C,Kelly,Harris,abbottyolanda@example.net,+61.3.2967.4175,3 Elizabeth Crest,,New Hannahshire,WA,2082,AU,-23.903129,139.956396,1969-04-29,2025-06-21T20:24:48,False,True
608,CUST-5YBD4XDD,Julie,Reed,lindsaywilson@example.org,+61725827547,55 Alexandria Rest,4/,New Stephanie,NSW,2693,AU,-23.470604,146.241909,1963-07-30,2023-11-23T23:33:35,False,True
609,CUST-S73W1YAU,Hannah,Garner,lauren25@example.org,+61 404 099 174,32/624 Thomas Line,17/,New Austinhaven,NSW,2996,AU,-16.735562,142.620409,1982-09-29,2024-01-08T12:31:35,False,True
610,CUST-2LZW1FU5,Sandra,Anderson,preston18@example.org,9318 0767,Level 9 1 Horton Roads,8/,Theresaborough,TAS,5031,AU,-38.150027,132.993129,1967-12-22,2023-09-29T12:48:31,False,True
611,CUST-I3DZXLRG,Reginald,Miller,nbennett@example.net,0811924730,5/1 Lisa Subway,,Collinsport,QLD,9705,AU,-16.599485,149.62277,1974-04-14,2021-11-21T11:45:04,True,True
612,CUST-SXKUGWCD,Debra,Russell,bryanmorris@example.com,(08).1071.2965,29 Jacqueline Centre,0/,New Kellyborough,NSW,2705,AU,-39.043975,126.286886,1991-09-28,2024-06-13T04:50:36,False,True
613,CUST-35KUC9PB,Sarah,Graham,kathytodd@example.net,7722 6819,426 Daryl Crest,,Williamstown,NSW,2428,AU,-15.669569,153.297016,1982-01-04,2022-07-14T16:01:58,False,True
614,CUST-IAW4OTUO,Gina,Anderson,ygardner@example.org,+61 479 553 456,30/3 Franklin Dale,Level 4 ,Perezshire,WA,2984,AU,-10.709543,143.365297,1992-08-26,2022-12-15T15:42:13,False,True
615,CUST-LM8E49IT,Michelle,Hernandez,chelsea57@example.net,2992.9752,8/23 Robin Plaza,Flat 66 ,East Rebecca,ACT,2972,AU,-27.824918,125.166361,1980-06-09,2023-11-27T23:28:56,False,True
616,CUST-J4QPVC9A,Hannah,Mora,dale97@example.com,7076-1471,861 Peters Gully,,Port Zachary,NT,2623,AU,-19.985494,114.678627,1991-10-18,2020-09-24T10:03:07,False,True
617,CUST-ZRZ79HQT,Angela,Watson,vmathews@example.net,08.3255.0625,15 Hudson Highroad,Apt. 048 ,West Sarashire,TAS,2966,AU,-11.826895,118.057789,1988-03-18,2020-01-28T22:11:40,True,True
618,CUST-1CCOFH91,Megan,Contreras,veronicaolson@example.net,+61 2 2611 1331,,Apt. 378 ,Langmouth,NT,0982,AU,-19.225318,125.935185,1968-06-12,2024-07-10T20:53:55,False,True
619,CUST-NR4GLGPJ,Jessica,Edwards,kathleen09@example.org,+61.460.759.588,083 Heather Basin,,Evansview,ACT,2619,AU,-21.994341,115.425873,2000-07-11,2021-01-20T19:04:24,False,True
620,CUST-UYDA9ALL,Angela,Webb,dgreene@example.org,87898188,720 Taylor Pass,,Amberfort,SA,7028,AU,-38.138639,138.732234,2004-09-11,2022-01-14T19:29:11,False,True
621,CUST-6VU6Z5GF,Anna,Valdez,alexanderpacheco@example.net,,,04/,Kellybury,QLD,2662,AU,-11.426933,151.509568,1987-12-17,2023-04-08T03:55:26,False,True
622,CUST-6RV9777T,Todd,Jensen,adrianaalvarez@example.org,+61-2-0240-0609,34 Curtis Byway,46/,Ramosport,WA,2692,AU,-32.496306,127.359127,1981-06-25,2025-07-03T06:51:26,False,False
623,CUST-9R4X1V4D,Marcus,Dougherty,dawn26@example.com,0763429162,5 Tony Landing,Level 0 ,Port Jasmine,NSW,2666,AU,-26.263124,143.790786,1978-01-10,2023-03-03T11:39:44,True,True
624,CUST-WONRRLRN,Charles,Hill,ryan45@example.org,5374.1933,Apt. 309 3 Devin Byway,Apt. 448 ,Frankborough,ACT,2621,AU,-42.126072,146.912802,1976-11-14,2020-12-31T11:10:54,False,True
625,CUST-GLBB8NMT,Monique,Case,edwardtravis@example.net,+61 3 0448 3799,Suite 462 4 Tucker Brae,13/,Port Gwendolynmouth,ACT,0282,AU,-15.126493,133.367315,1964-01-05,2022-05-28T03:35:30,False,True
626,CUST-LZRUWBN6,Suzanne,Park,vcastillo@example.org,+61-435-715-741,Flat 79 4 Howard Quay,Apt. 509 ,Johnchester,NT,4388,AU,-12.88167,125.891529,1975-11-19,2024-05-16T08:18:53,False,True
627,CUST-FIY5PU5W,Nathan,Francis,daniel38@example.net,(07)-2295-5413,Unit 98 08 Rojas Highway,,Parkerville,QLD,2039,AU,-20.530437,129.46727,1997-02-09,2024-03-24T10:07:29,False,True
628,CUST-JAYB1EYC,Joan,Mcdonald,gpacheco@example.com,0435.826.895,572 Wright Ride,,Freemanmouth,SA,5264,AU,-25.74405,119.029403,1983-01-04,2024-06-19T10:22:10,False,True
629,CUST-DE358TRE,Larry,Rodriguez,annrobinson@example.com,+61-7-2295-3179,Apt. 667 187 Fuentes Quays,,New Drew,SA,2905,AU,-15.674779,119.74809,1966-01-17,2022-09-17T15:52:20,False,True
630,CUST-VB71GHLU,Richard,Elliott,lindseypittman@example.com,+61.436.248.999,855 Mark Cutting,3/,Maryshire,NT,2897,AU,-32.096015,120.427271,1965-01-23,2024-05-21T13:50:11,False,True
631,CUST-GGXP5CIT,Harry,Powers,micheleanderson@example.org,+61-2-9909-6516,74 Harding Rise,,Jameston,NT,2959,AU,-20.718064,129.216815,1961-07-26,2021-11-26T11:42:40,False,True
632,CUST-INU31EIW,Travis,Taylor,dustin09@example.net,0771458868,08 Skinner Estate,Level 0 ,West Brenda,VIC,2967,AU,-12.134828,139.081186,1985-05-04,2024-05-03T16:22:19,False,True
633,CUST-J9WR6Q5I,Keith,Brown,dale62@example.com,(02)45399731,899/4 Elizabeth Brae,,Port Amyborough,NSW,2180,AU,-35.254828,118.733299,1961-11-17,2024-11-03T10:55:02,True,True
634,CUST-TIO4M7PP,Justin,Abbott,alexiswoods@example.net,+61.400.626.313,Suite 304 847 Alexandra Quad,,Montoyamouth,NT,2619,AU,-32.915627,128.753089,1978-06-22,2022-10-04T07:53:57,False,True
635,CUST-02NQ52NL,Brad,Garza,jillian63@example.org,02 1575 8407,211 Dawn Front,,West Kimberlyville,NT,2916,AU,-13.241014,152.140779,1996-12-21,2020-07-27T07:15:37,False,True
636,CUST-NSGPYNYJ,Mary,Scott,kurtshepherd@example.net,+61260461208,38/78 Anthony Turn,,Heatherport,SA,2479,AU,-17.416797,120.308009,1996-11-24,2023-07-20T17:03:37,False,True
637,CUST-RV1TWBDC,Sophia,Burke,mariamaynard@example.org,+61.7.0243.9119,7 Ashley Line,,North Lesliestad,WA,2546,AU,-40.941803,151.125631,1992-01-01,2022-04-11T05:28:59,False,True
638,CUST-WL6QMGK2,Pamela,Dorsey,pfrench@example.net,+61-411-137-142,Suite 941 46 Jesus Part,,New Brendaview,WA,2650,AU,-13.052129,129.206555,2002-02-15,2023-02-25T09:04:48,False,True
639,CUST-Q1ENNGAY,Jennifer,Thomas,deborahsmith@example.com,+61.436.898.044,9 Garcia Concourse,,South Christopherborough,TAS,0866,AU,-13.604407,152.752462,1990-11-05,2023-10-23T03:05:42,False,True
640,CUST-KOF92Y8L,Alexander,Reese,jasmine04@example.com,03-9646-2439,Level 5 56 Gary Run,Flat 64 ,Nancyview,NT,7132,AU,-16.823199,112.670132,1997-06-23,2021-11-23T13:17:49,False,True
641,CUST-S6R6BILQ,William,Byrd,stevenmoore@example.net,,01/497 Jason End,Apt. 370 ,Coreybury,TAS,2941,AU,-28.425024,115.370256,1962-10-25,2021-06-19T22:43:31,True,True
